id,loan_amnt,term,interest_rate,grade,employment_length,purpose,credit_score,application_type,loan_status
8759,1076.371373,3 years,6.668802401,A2,1 year,debt_consolidation,721.9246792,Individual,0
8760,618.2014423,3 years,5.65951827,A4,0 years,debt_consolidation,711.5989003,Individual,0
8761,3419.376706,3 years,20.64306803,D3,10 years,debt_consolidation,681.6611056,Individual,0
8762,656.4673218,3 years,11.20481843,B5,1 year,debt_consolidation,711.1824574,Individual,0
8763,577.1314572,3 years,17.86646458,D3,5 years,debt_consolidation,655.400717,Individual,0
8764,709.1273688,3 years,17.67832359,D1,6 years,car,659.5129794,Individual,0
8765,2203.416212,5 years,11.66003459,B3,10 years,credit_card,680.8289858,Individual,0
8766,1092.617929,5 years,13.95214846,C2,7 years,debt_consolidation,665.0551394,Individual,0
8767,1123.229611,3 years,7.253456276,A4,8 years,debt_consolidation,714.4578374,Individual,0
8768,1663.017541,5 years,13.72387025,B4,2 years,debt_consolidation,661.4619687,Individual,0
8769,655.4847236,3 years,7.304268182,A2,0 years,debt_consolidation,657.2630539,Individual,0
8770,1215.39221,3 years,13.72400774,C4,3 years,debt_consolidation,657.7268093,Individual,0
8771,1630.458212,3 years,13.91824523,C2,0 years,debt_consolidation,656.9269334,Individual,0
8772,1638.960528,5 years,22.04705563,B1,2 years,debt_consolidation,681.878434,Individual,0
8773,1002.12588,3 years,6.362156616,A2,4 years,debt_consolidation,725.4497997,Individual,0
8774,1151.682902,5 years,23.72674818,A3,10 years,other,709.6849834,Individual,0
8775,1153.05362,3 years,6.816079982,A1,3 years,debt_consolidation,787.493423,Individual,0
8776,2179.35166,3 years,10.77090383,B4,1 year,credit_card,683.2208055,Individual,1
8777,1113.138386,3 years,8.345412596,C2,0 years,credit_card,698.4829317,Joint App,0
8778,1164.28127,3 years,14.57631317,C2,1 year,debt_consolidation,658.5709312,Individual,0
8779,1167.756449,3 years,13.13963255,B4,6 years,debt_consolidation,713.9909163,Joint App,0
8780,650.5309544,3 years,11.1277423,B4,10 years,debt_consolidation,678.9196651,Individual,0
8781,1604.648883,3 years,14.27148163,A5,2 years,debt_consolidation,681.9998049,Individual,0
8782,1551.472014,3 years,20.56727999,B5,0 years,credit_card,697.4170784,Individual,0
8783,1048.16907,3 years,11.05724529,B3,8 years,credit_card,764.4591926,Individual,0
8784,1069.922618,3 years,8.070604691,A4,5 years,debt_consolidation,728.1154918,Individual,0
8785,545.0489018,3 years,15.54852516,C4,8 years,debt_consolidation,657.8805071,Individual,0
8786,1283.460869,3 years,8.638751194,A5,10 years,debt_consolidation,707.3777524,Individual,0
8787,1133.767648,3 years,13.72719518,C2,10 years,credit_card,679.6428665,Joint App,0
8788,1177.273769,3 years,10.25016059,B2,6 years,debt_consolidation,730.4019186,Individual,0
8789,1652.882045,5 years,26.28214724,D4,2 years,debt_consolidation,661.6853899,Individual,1
8790,2314.105218,3 years,7.836678812,B2,0 years,credit_card,681.4474344,Individual,1
8791,1200.514534,5 years,18.17956224,D3,10 years,debt_consolidation,658.6607224,Individual,0
8792,1057.354305,3 years,13.21058118,C1,10 years,debt_consolidation,664.9108209,Joint App,0
8793,1168.728962,5 years,18.77252645,D3,6 years,debt_consolidation,656.8915772,Individual,0
8794,1151.471936,3 years,7.358112983,B2,5 years,other,712.9833845,Individual,0
8795,629.0595898,3 years,13.47496127,B4,7 years,car,681.1837496,Individual,0
8796,2338.232097,3 years,11.0020998,B4,0 years,credit_card,678.8084676,Individual,0
8797,748.1737434,3 years,11.16612299,B1,10 years,debt_consolidation,657.4221215,Individual,1
8798,3533.324917,3 years,23.40074575,E4,5 years,debt_consolidation,659.5735879,Joint App,1
8799,743.3587753,3 years,8.504407291,A5,0 years,credit_card,656.384401,Individual,0
8800,2537.833187,5 years,23.0542147,B2,10 years,credit_card,682.6605198,Individual,0
8801,1166.856757,3 years,17.77078406,D4,10 years,credit_card,665.2637251,Joint App,0
8802,1567.275052,3 years,22.91882951,D5,2 years,debt_consolidation,658.1037947,Individual,0
8803,1094.305216,3 years,23.82992115,E5,8 years,debt_consolidation,658.8024199,Individual,1
8804,1556.635661,3 years,10.48559644,B1,4 years,debt_consolidation,659.3682053,Individual,0
8805,1577.183936,5 years,18.35287984,C2,9 years,debt_consolidation,658.5563142,Individual,1
8806,3441.269098,5 years,24.47068249,D3,8 years,small_business,698.658099,Individual,0
8807,1201.967526,3 years,14.65109578,C2,3 years,credit_card,656.1910034,Individual,1
8808,1443.338766,3 years,18.18318302,D3,4 years,credit_card,660.7989159,Individual,0
8809,1211.742644,3 years,14.85286559,B5,8 years,credit_card,663.1184762,Individual,1
8810,2282.380621,3 years,8.010345282,A4,0 years,debt_consolidation,710.9502341,Individual,0
8811,683.7627504,3 years,14.12784645,C2,6 years,credit_card,659.1485394,Individual,0
8812,1499.070119,3 years,23.36383967,B1,10 years,credit_card,697.7818487,Individual,1
8813,1118.254729,3 years,12.72635845,C2,6 years,credit_card,681.2290264,Individual,0
8814,1121.516212,3 years,12.97257459,C1,10 years,debt_consolidation,721.4221446,Joint App,0
8815,1175.087948,5 years,14.54264662,C2,10 years,debt_consolidation,657.578828,Individual,0
8816,1189.509531,3 years,13.43977096,C2,9 years,debt_consolidation,709.7703555,Individual,1
8817,3385.883974,3 years,6.99034533,A3,10 years,debt_consolidation,712.5481599,Individual,0
8818,1040.696606,3 years,14.57307632,B4,1 year,debt_consolidation,662.5023621,Individual,0
8819,1138.137895,3 years,11.70156112,B3,4 years,car,678.2698124,Individual,0
8820,1472.874883,3 years,7.12609817,A2,5 years,credit_card,658.5517595,Individual,0
8821,619.367576,3 years,11.53389629,B2,0 years,credit_card,679.4825128,Individual,0
8822,1149.369696,3 years,18.62289595,D2,2 years,debt_consolidation,656.4263874,Individual,0
8823,1170.989057,3 years,13.1224621,B4,4 years,home_improvement,729.3717086,Individual,0
8824,1640.145352,5 years,22.61108092,D4,7 years,debt_consolidation,680.0840944,Individual,1
8825,2470.746619,3 years,10.69980225,B2,10 years,debt_consolidation,678.7499967,Individual,0
8826,2205.844103,5 years,21.03778829,E4,3 years,debt_consolidation,699.4484832,Individual,0
8827,1070.030572,5 years,21.13390326,C4,7 years,debt_consolidation,666.1206121,Individual,0
8828,3417.609007,5 years,18.28603758,D5,4 years,debt_consolidation,663.5359129,Individual,0
8829,1589.060292,5 years,13.16124463,B4,10 years,debt_consolidation,679.7585714,Individual,1
8830,2277.558375,3 years,17.6540479,C4,10 years,medical,677.9147146,Individual,0
8831,3280.763007,3 years,23.42403651,A3,4 years,debt_consolidation,787.0035789,Individual,0
8832,1183.948874,3 years,12.76894224,C1,3 years,debt_consolidation,726.0428686,Joint App,0
8833,1660.685027,5 years,23.11435781,B5,3 years,debt_consolidation,657.377074,Individual,1
8834,513.6336652,3 years,19.01526575,C5,6 years,house,730.1663345,Individual,0
8835,2194.009347,3 years,11.465494,B3,5 years,credit_card,712.4002002,Individual,0
8836,505.4419312,3 years,13.19594085,C1,0 years,debt_consolidation,656.8773318,Joint App,0
8837,2247.000777,3 years,10.64374233,B3,10 years,credit_card,776.9616317,Individual,0
8838,3510.05543,5 years,25.35024515,D2,10 years,debt_consolidation,665.5699512,Individual,1
8839,1066.635633,5 years,14.45064702,C2,1 year,credit_card,680.3055586,Individual,0
8840,2284.536239,5 years,18.65625739,E4,5 years,debt_consolidation,679.1218981,Individual,0
8841,1107.043586,3 years,7.961550738,A4,1 year,credit_card,712.4167552,Individual,0
8842,1634.755368,5 years,13.95828978,E4,2 years,debt_consolidation,681.8869258,Individual,1
8843,1012.726437,5 years,10.50885211,B4,4 years,debt_consolidation,702.1482133,Individual,0
8844,1056.870269,3 years,7.309884952,C4,10 years,medical,710.7363309,Individual,0
8845,1062.39025,3 years,13.73361412,C1,0 years,debt_consolidation,657.3894731,Joint App,0
8846,2338.186685,3 years,10.54253392,B3,3 years,debt_consolidation,714.3148214,Individual,0
8847,598.4733609,3 years,13.54501543,C3,1 year,medical,658.4467697,Individual,1
8848,1632.356752,3 years,18.38232247,D3,4 years,debt_consolidation,733.6923143,Individual,0
8849,2320.302032,5 years,23.65545531,D5,5 years,debt_consolidation,683.0631468,Individual,0
8850,1155.392689,5 years,13.02284681,C1,3 years,debt_consolidation,724.7113728,Individual,0
8851,3295.956615,5 years,21.93796597,D5,6 years,debt_consolidation,683.416876,Individual,0
8852,1530.509208,5 years,13.97394076,C2,5 years,debt_consolidation,663.7470965,Individual,1
8853,1011.259312,3 years,13.97803503,C2,10 years,home_improvement,697.3610222,Individual,0
8854,567.8915643,3 years,13.15465194,C4,9 years,medical,658.2528178,Individual,0
8855,1592.91255,5 years,10.41465627,B3,7 years,debt_consolidation,659.8003999,Individual,0
8856,1159.961388,3 years,13.03744931,C2,0 years,debt_consolidation,681.4999792,Joint App,0
8857,968.7705387,3 years,11.83624437,B5,10 years,credit_card,660.9860578,Individual,1
8858,1198.804178,3 years,11.37934996,B3,0 years,debt_consolidation,711.1301187,Individual,0
8859,1129.284579,3 years,13.67087939,B4,0 years,credit_card,660.1280686,Joint App,0
8860,3358.872013,3 years,18.85552086,D4,7 years,major_purchase,666.2073389,Individual,1
8861,578.1072093,3 years,14.58528946,C5,6 years,house,678.065881,Individual,0
8862,1140.534146,3 years,14.00822156,C2,3 years,debt_consolidation,658.2985155,Individual,0
8863,2268.142076,3 years,17.85634604,C2,5 years,car,660.8035898,Individual,0
8864,611.2350832,3 years,22.51407553,D1,10 years,medical,657.3462238,Individual,0
8865,662.9955245,3 years,11.09415737,B2,0 years,debt_consolidation,679.334034,Individual,0
8866,1083.83711,3 years,13.22681965,C2,3 years,debt_consolidation,661.6059291,Individual,0
8867,2301.012191,5 years,11.34926487,B2,7 years,credit_card,680.270613,Joint App,1
8868,2279.940841,3 years,8.314899942,A4,10 years,credit_card,713.372803,Individual,0
8869,1121.712506,5 years,13.52865399,C2,0 years,credit_card,681.1621732,Individual,0
8870,1155.817547,3 years,11.09870272,B1,5 years,debt_consolidation,661.0243567,Individual,0
8871,1085.764235,5 years,13.02781173,B4,7 years,debt_consolidation,665.7494848,Individual,1
8872,1613.907681,3 years,17.74333209,D3,0 years,credit_card,657.3091821,Individual,0
8873,1091.386587,3 years,13.1687543,B4,10 years,debt_consolidation,681.6544117,Individual,0
8874,3252.741112,3 years,14.01810716,C3,7 years,car,661.3568298,Joint App,0
8875,2386.377071,3 years,10.25751419,B3,0 years,debt_consolidation,710.707684,Individual,0
8876,1047.796518,3 years,14.51415176,C5,6 years,house,678.1172763,Individual,0
8877,1105.813898,3 years,8.117887522,A2,0 years,debt_consolidation,660.8261309,Individual,0
8878,1107.266491,3 years,14.21783647,A5,0 years,debt_consolidation,677.3512848,Individual,0
8879,1170.744076,3 years,13.47826734,C2,3 years,debt_consolidation,659.6994039,Individual,1
8880,1651.586284,3 years,11.30508872,B4,10 years,debt_consolidation,659.2033615,Individual,1
8881,1177.919131,3 years,10.98693655,B2,6 years,debt_consolidation,659.020136,Individual,0
8882,1199.109543,3 years,14.58764371,C2,0 years,credit_card,677.6979587,Individual,0
8883,1087.678062,3 years,7.141518201,A4,10 years,debt_consolidation,691.0896347,Individual,0
8884,1209.406773,3 years,13.57142045,C2,7 years,debt_consolidation,659.0487888,Individual,1
8885,534.0249778,3 years,17.82287028,D1,3 years,car,676.8386804,Individual,0
8886,632.6277726,3 years,17.64588109,C4,10 years,debt_consolidation,676.9877269,Individual,1
8887,2351.144107,3 years,10.08068562,B2,0 years,debt_consolidation,767.1574523,Individual,0
8888,1070.061514,3 years,10.44825754,B4,0 years,debt_consolidation,679.716654,Joint App,0
8889,1097.096543,3 years,16.95748651,C4,6 years,credit_card,662.4291691,Individual,0
8890,1708.905408,5 years,14.6037268,C4,8 years,debt_consolidation,659.6468218,Individual,1
8891,2438.045473,3 years,11.02086126,B2,10 years,debt_consolidation,658.0244233,Individual,1
8892,1185.303719,3 years,11.86105958,B5,2 years,debt_consolidation,657.2541119,Individual,0
8893,1094.132564,3 years,14.98684624,C4,0 years,credit_card,680.2332085,Individual,0
8894,519.2986878,3 years,13.27409264,C1,0 years,car,660.4298477,Individual,1
8895,1081.40674,5 years,25.54333708,E5,2 years,major_purchase,658.8214411,Individual,1
8896,1163.465965,3 years,13.30795216,C1,6 years,debt_consolidation,665.6630759,Joint App,0
8897,3279.15036,5 years,22.24711214,D5,0 years,debt_consolidation,722.0956017,Joint App,0
8898,1073.24893,3 years,13.22179247,C1,6 years,debt_consolidation,662.0859025,Individual,0
8899,2171.287214,3 years,11.08131027,B4,0 years,credit_card,681.2066006,Joint App,0
8900,1558.930628,5 years,22.67120448,D5,4 years,debt_consolidation,717.4124782,Individual,0
8901,1186.539827,5 years,7.779540079,A2,3 years,debt_consolidation,724.9433061,Individual,0
8902,3183.521276,3 years,17.24480143,D1,10 years,debt_consolidation,661.0660371,Joint App,0
8903,2358.731893,3 years,10.52961518,B3,10 years,debt_consolidation,777.8704342,Joint App,0
8904,1143.210665,3 years,8.40695189,A5,10 years,debt_consolidation,711.4705471,Individual,0
8905,1162.530653,3 years,15.17545502,C2,9 years,other,660.5130034,Individual,0
8906,3099.338132,3 years,6.872583879,A1,6 years,home_improvement,792.4032185,Individual,0
8907,3086.564102,3 years,17.75013888,C5,6 years,house,667.5574161,Individual,0
8908,1230.083025,3 years,10.98142054,B3,5 years,debt_consolidation,679.9720752,Individual,0
8909,1694.358145,5 years,23.51761102,D4,0 years,debt_consolidation,656.3676401,Individual,0
8910,1036.095021,3 years,15.88167783,D2,0 years,car,656.8540805,Individual,0
8911,1074.000356,3 years,18.31871347,D1,6 years,credit_card,658.6692922,Individual,0
8912,2224.366298,3 years,7.366573904,A4,7 years,debt_consolidation,713.9713193,Individual,0
8913,635.053307,3 years,14.30288837,C5,3 years,credit_card,660.1657127,Individual,0
8914,1466.974251,3 years,14.41511828,C2,7 years,debt_consolidation,710.9783392,Individual,0
8915,1139.179926,3 years,7.089678457,C4,3 years,debt_consolidation,659.1461976,Individual,0
8916,1010.012658,3 years,13.80313919,C2,1 year,other,657.8147834,Individual,0
8917,1677.09622,3 years,18.73772908,D3,8 years,debt_consolidation,659.8033288,Individual,0
8918,1190.202171,3 years,11.15641647,B1,10 years,debt_consolidation,676.5968332,Individual,0
8919,2255.405295,3 years,18.30619655,A3,7 years,debt_consolidation,659.1938566,Joint App,0
8920,768.6754633,3 years,8.101586431,A5,10 years,debt_consolidation,654.8841999,Individual,0
8921,2323.465491,3 years,14.06341033,D5,7 years,debt_consolidation,678.8448599,Individual,0
8922,3113.037279,3 years,17.86908772,C5,10 years,credit_card,655.9729915,Joint App,0
8923,700.6738265,3 years,10.64700585,B3,7 years,medical,682.0059928,Individual,1
8924,1618.815044,3 years,13.35138718,C4,10 years,debt_consolidation,658.7104921,Individual,0
8925,1185.473323,3 years,13.05888583,C4,9 years,debt_consolidation,718.0771787,Individual,0
8926,1116.965929,3 years,8.382440175,A5,10 years,debt_consolidation,719.9278998,Individual,0
8927,741.6673493,3 years,13.68107604,C1,2 years,debt_consolidation,661.5094265,Individual,0
8928,1266.099661,5 years,26.51271408,D5,10 years,debt_consolidation,659.7371243,Individual,0
8929,2027.043208,3 years,7.667654114,C5,6 years,house,713.5277538,Individual,0
8930,1141.776368,3 years,13.87490685,A3,0 years,debt_consolidation,711.5717035,Individual,0
8931,1568.556585,3 years,14.53926184,C2,0 years,debt_consolidation,659.892471,Joint App,1
8932,1063.606129,3 years,14.23029562,C1,0 years,major_purchase,657.1399365,Individual,1
8933,1050.232181,3 years,14.17744782,C5,9 years,house,655.1267006,Individual,0
8934,2359.374891,5 years,11.57052129,B2,10 years,debt_consolidation,657.9028875,Individual,1
8935,1190.652425,3 years,7.099780415,A2,9 years,debt_consolidation,725.7513859,Individual,0
8936,1174.857436,3 years,17.5285048,D1,10 years,debt_consolidation,678.8934422,Individual,0
8937,2330.425687,5 years,11.4981127,B3,7 years,debt_consolidation,682.9851151,Individual,0
8938,1160.705693,3 years,11.8240042,D3,6 years,debt_consolidation,678.2599913,Individual,1
8939,3335.47403,5 years,22.76537053,D5,10 years,debt_consolidation,795.0085747,Individual,1
8940,1067.132784,3 years,18.435767,D4,0 years,debt_consolidation,658.5343431,Joint App,1
8941,619.8807795,3 years,14.3935319,C2,7 years,car,660.0316889,Individual,0
8942,2288.656453,5 years,19.19384453,D2,10 years,debt_consolidation,656.9232268,Individual,0
8943,1021.748336,3 years,13.45317208,C4,3 years,other,681.1001952,Individual,0
8944,2259.16908,3 years,11.19631799,B3,10 years,debt_consolidation,681.3642208,Individual,0
8945,3495.25463,3 years,7.47563139,A3,5 years,debt_consolidation,720.7650396,Individual,0
8946,2463.808941,3 years,11.60395755,B1,10 years,other,679.2851263,Individual,0
8947,1201.793361,3 years,17.71639503,D4,10 years,debt_consolidation,659.042317,Individual,1
8948,2220.58571,3 years,11.48195332,B4,7 years,debt_consolidation,665.9321741,Individual,0
